Date,Time,Temperature
2022-06-19,9:53 am,54
2022-06-19,10:53 am,58
2022-06-19,11:53 am,59
2022-06-19,12:53 pm,63
2022-06-19,1:53 pm,65
2022-06-19,2:53 pm,66
2022-06-19,3:53 pm,65
2022-06-19,4:53 pm,65
2022-06-19,6:53 pm,62
2022-06-19,7:53 pm,59
2022-06-19,8:53 pm,57
2022-06-19,9:53 pm,55
2022-06-19,10:53 pm,55
2022-06-19,11:53 pm,55
2022-06-20,12:53 am,50
2022-06-20,1:53 am,50
2022-06-20,2:53 am,46
2022-06-20,3:53 am,49
2022-06-20,4:53 am,49
2022-06-20,5:53 am,47
2022-06-20,6:53 am,47
2022-06-20,7:53 am,47
2022-06-20,8:53 am,50
2022-06-20,9:53 am,53
2022-06-20,10:53 am,56
2022-06-20,11:53 am,58
2022-06-20,12:53 pm,54
2022-06-20,1:53 pm,61
2022-06-20,2:53 pm,63
2022-06-20,3:53 pm,64
2022-06-20,4:33 pm,63
2022-06-20,4:53 pm,53
2022-06-20,5:19 pm,56
2022-06-20,6:53 pm,62
2022-06-20,7:53 pm,62
2022-06-20,8:53 pm,61
2022-06-20,9:53 pm,58
2022-06-20,10:53 pm,55
2022-06-20,11:53 pm,50
2022-06-21,12:53 am,47
2022-06-21,1:53 am,48
2022-06-21,2:53 am,41
2022-06-21,3:53 am,41
2022-06-21,4:53 am,38
2022-06-21,5:53 am,38
2022-06-21,6:53 am,41
2022-06-21,7:53 am,47
2022-06-21,8:53 am,53
2022-06-21,9:53 am,57
2022-06-21,10:53 am,62
2022-06-21,11:53 am,65
2022-06-21,12:53 pm,67
2022-06-21,1:53 pm,68
2022-06-21,2:53 pm,71
2022-06-21,3:53 pm,73
2022-06-21,4:53 pm,74
2022-06-21,6:53 pm,74
2022-06-21,7:53 pm,73
2022-06-21,8:53 pm,70
2022-06-21,9:53 pm,63
2022-06-21,10:53 pm,56
2022-06-21,11:53 pm,52
2022-06-22,12:53 am,49
2022-06-22,1:53 am,45
2022-06-22,2:53 am,45
2022-06-22,3:53 am,42
2022-06-22,4:53 am,41
2022-06-22,5:53 am,40
2022-06-22,6:53 am,43
2022-06-22,7:53 am,51
2022-06-22,8:53 am,59
2022-06-22,9:53 am,65
2022-06-22,10:53 am,68
2022-06-22,11:53 am,74
2022-06-22,12:53 pm,77
2022-06-22,1:53 pm,80
2022-06-22,2:53 pm,80
2022-06-22,3:53 pm,83
2022-06-22,4:53 pm,85
2022-06-22,6:53 pm,83
2022-06-22,7:53 pm,82
2022-06-22,8:53 pm,78
2022-06-22,9:53 pm,75
2022-06-22,10:53 pm,64
2022-06-22,11:53 pm,61
2022-06-23,12:53 am,60
2022-06-23,1:53 am,56
2022-06-23,2:53 am,57
2022-06-23,3:53 am,50
2022-06-23,4:53 am,49
2022-06-23,5:53 am,47
2022-06-23,6:53 am,50
2022-06-23,7:53 am,59
2022-06-23,8:53 am,65
2022-06-23,9:53 am,70
2022-06-23,10:53 am,78
2022-06-23,11:53 am,82
2022-06-23,12:53 pm,85
2022-06-23,1:53 pm,87
2022-06-23,2:53 pm,89
2022-06-23,3:53 pm,88
2022-06-23,4:53 pm,88
2022-06-23,6:53 pm,84
2022-06-23,7:53 pm,82
2022-06-23,8:53 pm,75
2022-06-23,9:53 pm,70
2022-06-23,10:53 pm,72
2022-06-23,11:53 pm,70
2022-06-24,12:53 am,68
2022-06-24,1:53 am,67
2022-06-24,2:53 am,66
2022-06-24,3:53 am,66
2022-06-24,4:53 am,66
2022-06-24,5:53 am,65
2022-06-24,6:53 am,61
2022-06-24,7:53 am,63
2022-06-24,8:53 am,67
2022-06-24,9:53 am,69
2022-06-24,10:53 am,72
2022-06-24,11:53 am,76
2022-06-24,12:53 pm,79
2022-06-24,1:53 pm,81
2022-06-24,2:53 pm,81
2022-06-24,3:53 pm,82
2022-06-24,4:53 pm,81
2022-06-24,6:53 pm,80
2022-06-24,8:01 pm,71
2022-06-24,8:53 pm,66
2022-06-24,9:53 pm,61
2022-06-24,10:53 pm,57
2022-06-24,11:53 pm,59
2022-06-25,12:53 am,56
2022-06-25,1:53 am,54
2022-06-25,2:53 am,52
2022-06-25,3:53 am,49
2022-06-25,4:53 am,47
2022-06-25,5:53 am,43
2022-06-25,6:53 am,45
2022-06-25,7:53 am,50
2022-06-25,8:53 am,55
2022-06-25,9:53 am,60
2022-06-25,10:53 am,65
2022-06-25,11:53 am,69
2022-06-25,12:53 pm,73
2022-06-25,1:53 pm,74
2022-06-25,2:53 pm,76
2022-06-25,3:53 pm,76
2022-06-25,4:53 pm,77
2022-06-25,6:53 pm,77
2022-06-25,7:53 pm,75
2022-06-25,8:53 pm,71
2022-06-25,9:53 pm,63
2022-06-25,10:53 pm,55
2022-06-25,11:53 pm,54
2022-06-26,12:53 am,53
2022-06-26,1:53 am,50
2022-06-26,2:53 am,49
2022-06-26,3:53 am,46
2022-06-26,4:53 am,47
2022-06-26,5:53 am,46
2022-06-26,6:53 am,48
2022-06-26,7:53 am,55
2022-06-26,8:53 am,62
2022-06-26,9:53 am,68
2022-06-26,10:53 am,71
2022-06-26,11:53 am,74
2022-06-26,12:53 pm,77
2022-06-26,1:53 pm,81
2022-06-26,2:53 pm,83
2022-06-26,3:53 pm,84
2022-06-26,4:53 pm,84
2022-06-26,6:53 pm,85
2022-06-26,7:53 pm,83
2022-06-26,8:53 pm,78
2022-06-26,9:53 pm,62
2022-06-26,10:53 pm,59
2022-06-26,11:53 pm,60
2022-06-27,12:53 am,54
2022-06-27,1:53 am,51
2022-06-27,2:53 am,50
2022-06-27,3:53 am,48
2022-06-27,4:53 am,46
2022-06-27,5:53 am,46
2022-06-27,6:53 am,50
2022-06-27,9:53 am,67
2022-06-27,10:53 am,73
2022-06-27,11:53 am,79
2022-06-27,12:53 pm,84
2022-06-27,1:53 pm,88
2022-06-27,2:53 pm,87
2022-06-27,4:53 pm,91
2022-06-27,6:53 pm,90
2022-06-27,7:53 pm,88
2022-06-27,8:53 pm,82
2022-06-27,9:53 pm,69
2022-06-27,10:53 pm,62
2022-06-27,11:53 pm,61
2022-06-28,12:53 am,58
2022-06-28,1:53 am,56
2022-06-28,2:53 am,54
2022-06-28,3:53 am,55
2022-06-28,4:53 am,52
2022-06-28,5:53 am,52
2022-06-28,6:53 am,55
2022-06-28,7:53 am,61
2022-06-28,8:53 am,69
2022-06-28,9:53 am,73
2022-06-28,10:53 am,85
2022-06-28,11:53 am,87
2022-06-28,12:53 pm,92
2022-06-28,1:53 pm,95
2022-06-28,2:53 pm,93
2022-06-28,3:53 pm,94
2022-06-28,4:53 pm,93
2022-06-28,6:53 pm,91
2022-06-28,7:53 pm,88
2022-06-28,8:53 pm,82
2022-06-28,9:53 pm,75
2022-06-28,10:53 pm,76
2022-06-28,11:53 pm,60
2022-06-29,12:53 am,67
2022-06-29,1:53 am,71
2022-06-29,2:53 am,65
2022-06-29,3:53 am,62
2022-06-29,4:53 am,68
2022-06-29,5:53 am,69
2022-06-29,6:53 am,66
2022-06-29,7:53 am,65
2022-06-29,8:53 am,68
2022-06-29,9:53 am,70
2022-06-29,10:53 am,71
2022-06-29,11:53 am,73
2022-06-29,12:53 pm,75
2022-06-29,1:53 pm,74
2022-06-29,2:53 pm,83
2022-06-29,3:53 pm,83
2022-06-29,4:53 pm,83
2022-06-29,6:53 pm,82
2022-06-29,7:53 pm,79
2022-06-29,8:53 pm,75
2022-06-29,9:53 pm,71
2022-06-29,10:53 pm,68
2022-06-29,11:53 pm,57
2022-06-30,12:53 am,55
2022-06-30,1:53 am,53
2022-06-30,2:53 am,54
2022-06-30,3:53 am,50
2022-06-30,4:53 am,48
2022-06-30,5:53 am,44
2022-06-30,6:53 am,45
2022-06-30,7:53 am,50
2022-06-30,8:53 am,59
2022-06-30,9:53 am,66
2022-06-30,10:53 am,71
2022-06-30,11:53 am,75
2022-06-30,12:53 pm,77
2022-06-30,1:53 pm,79
2022-06-30,2:53 pm,80
2022-06-30,3:53 pm,82
2022-06-30,4:53 pm,85
2022-06-30,6:53 pm,84
2022-06-30,7:53 pm,82
2022-06-30,8:53 pm,76
2022-06-30,9:53 pm,64
2022-06-30,10:53 pm,58
2022-06-30,11:53 pm,60
2022-07-01,12:53 am,54
2022-07-01,1:53 am,54
2022-07-01,2:53 am,52
2022-07-01,3:53 am,50
2022-07-01,4:53 am,49
2022-07-01,5:53 am,49
2022-07-01,6:53 am,50
2022-07-01,7:53 am,55
2022-07-01,8:53 am,62
2022-07-01,9:55 am,69
2022-07-01,10:53 am,75
2022-07-01,11:53 am,82
2022-07-01,12:53 pm,85
2022-07-01,1:53 pm,89
2022-07-01,2:53 pm,90
2022-07-01,3:53 pm,90
2022-07-01,4:53 pm,90
2022-07-01,6:53 pm,82
2022-07-01,7:53 pm,81
2022-07-01,8:53 pm,78
2022-07-01,9:53 pm,75
2022-07-01,10:53 pm,75
2022-07-01,11:53 pm,66
2022-07-02,12:53 am,65
2022-07-02,1:53 am,56
2022-07-02,2:53 am,53
2022-07-02,3:53 am,51
2022-07-02,4:53 am,51
2022-07-02,5:53 am,50
2022-07-02,6:53 am,53
2022-07-02,7:53 am,60
2022-07-02,8:53 am,62
2022-07-02,9:53 am,72
2022-07-02,10:53 am,78
2022-07-02,11:53 am,83
2022-07-02,12:53 pm,85
2022-07-02,1:53 pm,86
2022-07-02,2:53 pm,90
2022-07-02,3:53 pm,91
2022-07-02,4:53 pm,82
2022-07-02,5:03 pm,81
2022-07-02,5:36 pm,74
2022-07-02,7:00 pm,67
2022-07-02,7:53 pm,68
2022-07-02,8:53 pm,66
2022-07-02,9:53 pm,63
2022-07-02,10:53 pm,60
2022-07-02,11:53 pm,60
2022-07-03,12:53 am,60
2022-07-03,1:53 am,60
2022-07-03,2:53 am,60
2022-07-03,3:53 am,60
2022-07-03,4:53 am,58
2022-07-03,5:53 am,57
2022-07-03,6:53 am,58
2022-07-03,7:53 am,64
2022-07-03,8:53 am,64
2022-07-03,9:53 am,69
2022-07-03,10:53 am,73
2022-07-03,11:53 am,77
2022-07-03,12:53 pm,79
2022-07-03,1:53 pm,82
2022-07-03,2:53 pm,86
2022-07-03,3:53 pm,85
2022-07-03,4:53 pm,85
2022-07-03,6:53 pm,83
2022-07-03,7:53 pm,83
2022-07-03,8:53 pm,81
2022-07-03,9:53 pm,70
2022-07-03,10:53 pm,63
2022-07-03,11:53 pm,69
2022-07-04,12:53 am,68
2022-07-04,1:53 am,66
2022-07-04,2:53 am,60
2022-07-04,3:53 am,65
2022-07-04,4:53 am,65
2022-07-04,5:53 am,56
2022-07-04,6:53 am,54
2022-07-04,7:53 am,62
2022-07-04,8:53 am,69
2022-07-04,9:53 am,73
2022-07-04,10:53 am,77
2022-07-04,11:53 am,79
2022-07-04,12:53 pm,81
2022-07-04,1:53 pm,82
2022-07-04,2:53 pm,83
2022-07-04,3:53 pm,84
2022-07-04,4:53 pm,85
2022-07-04,6:53 pm,84
2022-07-04,7:53 pm,83
2022-07-04,8:53 pm,83
2022-07-04,9:53 pm,65
2022-07-04,10:53 pm,64
2022-07-04,11:53 pm,63
2022-07-05,12:53 am,58
2022-07-05,1:53 am,57
2022-07-05,2:53 am,56
2022-07-05,3:53 am,58
2022-07-05,4:53 am,54
2022-07-05,5:53 am,54
2022-07-05,6:53 am,58
2022-07-05,7:53 am,62
2022-07-05,8:53 am,65
2022-07-05,9:53 am,69
2022-07-05,10:53 am,73
2022-07-05,11:53 am,76
2022-07-05,12:53 pm,77
2022-07-05,1:53 pm,80
2022-07-05,2:53 pm,84
2022-07-05,3:53 pm,87
2022-07-05,4:53 pm,87
2022-07-05,6:53 pm,87
2022-07-05,7:53 pm,86
2022-07-05,8:53 pm,83
2022-07-05,9:53 pm,78
2022-07-05,10:53 pm,63
2022-07-05,11:53 pm,60
2022-07-06,12:53 am,57
2022-07-06,1:53 am,57
2022-07-06,2:53 am,56
2022-07-06,3:53 am,53
2022-07-06,4:53 am,53
2022-07-06,5:53 am,51
2022-07-06,6:53 am,51
2022-07-06,7:53 am,59
2022-07-06,8:53 am,66
2022-07-06,9:53 am,74
2022-07-06,10:53 am,78
2022-07-06,11:53 am,85
2022-07-06,12:53 pm,87
2022-07-06,1:53 pm,88
2022-07-06,4:53 pm,92
2022-07-06,6:53 pm,91
2022-07-06,8:53 pm,77
2022-07-06,9:53 pm,80
2022-07-06,10:53 pm,78
2022-07-06,11:53 pm,64
2022-07-07,12:53 am,58
2022-07-07,1:53 am,56
2022-07-07,2:53 am,60
2022-07-07,3:53 am,56
2022-07-07,4:53 am,54
2022-07-07,5:53 am,56
2022-07-07,6:53 am,55
2022-07-07,7:53 am,65
2022-07-07,8:53 am,67
2022-07-07,9:53 am,72
2022-07-07,10:53 am,78
2022-07-07,11:53 am,79
2022-07-07,12:53 pm,85
2022-07-07,1:53 pm,89
2022-07-07,2:53 pm,90
2022-07-07,3:53 pm,92
2022-07-07,4:53 pm,93
2022-07-07,6:53 pm,89
2022-07-07,7:53 pm,86
2022-07-07,8:53 pm,86
2022-07-07,9:53 pm,80
2022-07-07,10:53 pm,75
2022-07-07,11:53 pm,64
2022-07-08,12:53 am,59
2022-07-08,1:53 am,55
2022-07-08,2:53 am,53
2022-07-08,3:53 am,55
2022-07-08,4:53 am,54
2022-07-08,5:53 am,56
2022-07-08,6:53 am,54
2022-07-08,7:53 am,58
2022-07-08,8:53 am,67
2022-07-08,9:53 am,73
2022-07-08,10:53 am,77
2022-07-08,11:53 am,81
2022-07-08,12:53 pm,86
2022-07-08,1:53 pm,91
2022-07-08,3:53 pm,95
2022-07-08,4:53 pm,95
2022-07-09,12:53 am,58
2022-07-09,1:53 am,62
2022-07-09,2:53 am,57
2022-07-09,3:53 am,54
2022-07-09,4:53 am,53
2022-07-09,5:53 am,53
2022-07-09,6:53 am,55
2022-07-09,7:53 am,61
2022-07-09,8:53 am,67
2022-07-09,9:53 am,76
2022-07-09,10:53 am,83
2022-07-09,11:53 am,86
2022-07-09,12:53 pm,89
2022-07-09,1:53 pm,91
2022-07-09,2:53 pm,94
2022-07-09,3:53 pm,95
2022-07-09,4:53 pm,92
2022-07-09,6:53 pm,94
2022-07-09,7:53 pm,87
2022-07-09,8:53 pm,81
2022-07-09,9:53 pm,79
2022-07-09,10:53 pm,70
2022-07-09,11:53 pm,68
2022-07-10,12:53 am,66
2022-07-10,1:53 am,61
2022-07-10,2:53 am,60
2022-07-10,3:53 am,56
2022-07-10,4:53 am,53
2022-07-10,5:53 am,52
2022-07-10,6:53 am,51
2022-07-10,7:53 am,58
2022-07-10,8:53 am,65
2022-07-10,9:53 am,72
2022-07-10,10:53 am,77
2022-07-10,11:53 am,80
2022-07-10,12:53 pm,84
2022-07-10,1:53 pm,87
2022-07-10,2:53 pm,88
2022-07-10,3:53 pm,88
2022-07-10,4:53 pm,88
2022-07-10,6:53 pm,85
2022-07-10,7:53 pm,83
2022-07-10,8:53 pm,78
2022-07-10,9:53 pm,74
2022-07-10,10:53 pm,68
2022-07-10,11:53 pm,59
2022-07-11,12:53 am,60
2022-07-11,1:53 am,55
2022-07-11,2:53 am,55
2022-07-11,3:53 am,52
2022-07-11,4:53 am,49
2022-07-11,5:53 am,51
2022-07-11,6:53 am,51
2022-07-11,7:53 am,57
2022-07-11,8:53 am,65
2022-07-11,9:53 am,69
2022-07-11,10:53 am,72
2022-07-11,11:53 am,77
2022-07-11,12:53 pm,79
2022-07-11,1:53 pm,79
2022-07-11,2:53 pm,81
2022-07-11,3:53 pm,82
2022-07-11,4:53 pm,83
2022-07-11,6:53 pm,86
2022-07-11,7:53 pm,86
2022-07-11,8:53 pm,81
2022-07-11,9:53 pm,65
2022-07-11,10:53 pm,63
2022-07-11,11:53 pm,59
2022-07-12,12:53 am,57
2022-07-12,1:53 am,55
2022-07-12,2:53 am,56
2022-07-12,3:53 am,54
2022-07-12,4:53 am,52
2022-07-12,5:53 am,50
2022-07-12,6:53 am,51
2022-07-12,7:53 am,60
2022-07-12,8:53 am,67
2022-07-12,9:53 am,72
2022-07-12,10:53 am,77
2022-07-12,11:53 am,80
2022-07-12,12:53 pm,84
2022-07-12,1:53 pm,87
2022-07-12,2:53 pm,91
2022-07-12,3:53 pm,92
2022-07-12,4:53 pm,93
2022-07-12,6:53 pm,93
2022-07-12,7:53 pm,91
2022-07-12,8:53 pm,87
2022-07-12,9:53 pm,83
2022-07-12,10:53 pm,65
2022-07-12,11:53 pm,66
2022-07-13,12:53 am,59
2022-07-13,1:53 am,58
2022-07-13,2:53 am,56
2022-07-13,3:53 am,58
2022-07-13,4:53 am,54
2022-07-13,5:53 am,56
2022-07-13,6:53 am,57
2022-07-13,7:53 am,62
2022-07-13,8:53 am,69
2022-07-13,9:53 am,77
2022-07-13,10:53 am,86
2022-07-13,11:53 am,87
2022-07-13,12:53 pm,91
2022-07-13,1:53 pm,93
2022-07-13,2:53 pm,96
2022-07-13,3:53 pm,97
2022-07-13,4:53 pm,88
2022-07-13,5:15 pm,84
2022-07-13,6:53 pm,86
2022-07-13,7:53 pm,85
2022-07-13,8:53 pm,84
2022-07-13,9:53 pm,72
2022-07-13,10:53 pm,76
2022-07-13,11:53 pm,66
2022-07-14,12:53 am,66
2022-07-14,1:53 am,62
2022-07-14,2:53 am,59
2022-07-14,3:53 am,60
2022-07-14,4:53 am,60
2022-07-14,5:53 am,60
2022-07-14,6:53 am,60
2022-07-14,7:53 am,64
2022-07-14,8:53 am,73
2022-07-14,9:53 am,80
2022-07-14,10:53 am,85
2022-07-14,11:53 am,87
2022-07-14,12:53 pm,89
2022-07-14,2:00 pm,91
2022-07-14,2:53 pm,94
2022-07-14,3:53 pm,94
2022-07-14,4:53 pm,95
2022-07-14,6:53 pm,76
2022-07-14,7:53 pm,84
2022-07-14,8:25 pm,82
2022-07-14,8:53 pm,80
2022-07-14,9:53 pm,76
2022-07-14,10:53 pm,62
2022-07-14,11:53 pm,63
2022-07-15,12:53 am,60
2022-07-15,1:53 am,57
2022-07-15,2:53 am,58
2022-07-15,3:53 am,57
2022-07-15,4:53 am,58
2022-07-15,5:53 am,57
2022-07-15,6:53 am,57
2022-07-15,7:53 am,65
2022-07-15,8:53 am,69
2022-07-15,9:53 am,74
2022-07-15,10:53 am,82
2022-07-15,11:53 am,84
2022-07-15,12:53 pm,86
2022-07-15,1:53 pm,86
2022-07-15,3:53 pm,90
2022-07-15,4:53 pm,90
2022-07-15,6:53 pm,89
2022-07-15,7:53 pm,87
2022-07-15,8:53 pm,84
2022-07-15,9:53 pm,79
2022-07-15,10:53 pm,65
2022-07-15,11:53 pm,62
2022-07-16,12:53 am,61
2022-07-16,1:53 am,61
2022-07-16,2:53 am,59
2022-07-16,3:53 am,58
2022-07-16,4:53 am,55
2022-07-16,5:53 am,56
2022-07-16,6:53 am,57
2022-07-16,7:53 am,62
2022-07-16,8:53 am,71
2022-07-16,9:53 am,76
2022-07-16,10:53 am,81
2022-07-16,11:53 am,86
2022-07-16,12:53 pm,88
2022-07-16,1:53 pm,91
2022-07-16,2:53 pm,92
2022-07-16,3:53 pm,95
2022-07-16,4:53 pm,96
2022-07-16,6:53 pm,95
2022-07-16,7:53 pm,92
2022-07-16,8:53 pm,89
2022-07-16,9:53 pm,81
2022-07-16,10:53 pm,75
2022-07-16,11:53 pm,62
2022-07-17,12:53 am,62
2022-07-17,1:53 am,60
2022-07-17,2:53 am,60
2022-07-17,3:53 am,57
2022-07-17,4:53 am,56
2022-07-17,5:53 am,55
2022-07-17,6:53 am,54
2022-07-17,7:53 am,62
2022-07-17,8:53 am,70
2022-07-17,9:53 am,67
2022-07-17,10:53 am,76
2022-07-17,11:53 am,82
2022-07-17,12:53 pm,86
2022-07-17,1:53 pm,93
2022-07-17,2:53 pm,94
2022-07-17,3:53 pm,93
2022-07-17,4:53 pm,91
2022-07-17,6:53 pm,80
2022-07-17,7:53 pm,79
2022-07-17,8:53 pm,85
2022-07-17,9:53 pm,78
2022-07-17,10:53 pm,71
2022-07-17,11:53 pm,76
2022-07-18,12:53 am,74
2022-07-18,1:53 am,72
2022-07-18,2:53 am,67
2022-07-18,3:53 am,71
2022-07-18,4:53 am,73
2022-07-18,5:53 am,68
2022-07-18,6:53 am,70
2022-07-18,7:53 am,73
2022-07-18,8:53 am,79
2022-07-18,9:53 am,79
2022-07-18,10:53 am,80
2022-07-18,11:53 am,78
2022-07-18,12:53 pm,84
2022-07-18,1:53 pm,88
2022-07-18,2:53 pm,88
2022-07-18,3:53 pm,90
2022-07-18,4:53 pm,90
2022-07-18,6:53 pm,87
2022-07-18,7:53 pm,84
2022-07-18,8:53 pm,77
2022-07-18,9:53 pm,71
2022-07-18,10:53 pm,66
2022-07-18,11:53 pm,66
2022-07-19,12:53 am,65
2022-07-19,1:53 am,64
2022-07-19,2:53 am,54
2022-07-19,3:53 am,50
2022-07-19,4:53 am,47
2022-07-19,5:53 am,45
2022-07-19,6:53 am,44
2022-07-19,7:53 am,53
2022-07-19,8:53 am,58
2022-07-19,9:53 am,65
2022-07-19,10:53 am,72
2022-07-19,11:53 am,76
2022-07-19,12:53 pm,80
2022-07-19,1:53 pm,82
2022-07-19,2:53 pm,85
2022-07-19,3:53 pm,88
2022-07-19,4:53 pm,88
2022-07-19,6:53 pm,87
2022-07-19,7:53 pm,85
2022-07-19,8:53 pm,82
2022-07-19,9:53 pm,79
2022-07-19,10:53 pm,78
2022-07-19,11:53 pm,78
2022-07-20,12:53 am,76
2022-07-20,1:53 am,63
2022-07-20,2:53 am,65
2022-07-20,3:53 am,64
2022-07-20,4:53 am,56
2022-07-20,5:53 am,52
2022-07-20,6:53 am,51
2022-07-20,7:53 am,59
2022-07-20,8:53 am,67
2022-07-20,9:53 am,74
2022-07-20,10:53 am,79
2022-07-20,11:53 am,84
2022-07-20,12:53 pm,88
2022-07-20,1:53 pm,90
2022-07-20,2:53 pm,92
2022-07-20,3:53 pm,92
2022-07-20,4:53 pm,93
2022-07-20,6:53 pm,92
2022-07-20,7:53 pm,89
2022-07-20,8:53 pm,84
2022-07-20,9:53 pm,81
2022-07-20,10:53 pm,72
2022-07-20,11:53 pm,69
2022-07-21,12:53 am,66
2022-07-21,1:53 am,68
2022-07-21,2:53 am,66
2022-07-21,3:53 am,62
2022-07-21,4:53 am,60
2022-07-21,5:53 am,58
2022-07-21,6:53 am,53
2022-07-21,7:53 am,60
2022-07-21,8:53 am,66
2022-07-21,9:53 am,73
2022-07-21,10:53 am,76
2022-07-21,11:53 am,83
2022-07-21,12:53 pm,87
2022-07-21,1:53 pm,88
2022-07-21,2:53 pm,92
2022-07-21,3:53 pm,93
2022-07-21,4:53 pm,92
2022-07-21,6:53 pm,93
2022-07-21,7:53 pm,91
2022-07-21,8:53 pm,87
2022-07-21,9:53 pm,83
2022-07-21,10:53 pm,81
2022-07-21,11:53 pm,78
2022-07-22,12:53 am,60
2022-07-22,1:53 am,60
2022-07-22,2:53 am,63
2022-07-22,3:53 am,55
2022-07-22,4:53 am,56
2022-07-22,5:53 am,53
2022-07-22,6:53 am,51
2022-07-22,7:53 am,58
2022-07-22,8:53 am,64
2022-07-22,10:53 am,78
2022-07-22,11:53 am,86
2022-07-22,12:53 pm,91
2022-07-22,1:53 pm,95
2022-07-22,2:53 pm,96
2022-07-22,3:53 pm,97
2022-07-22,4:53 pm,97
2022-07-22,6:53 pm,91
2022-07-22,7:53 pm,89
2022-07-22,8:53 pm,83
2022-07-22,9:53 pm,79
2022-07-22,10:53 pm,78
2022-07-22,11:53 pm,70
2022-07-23,12:53 am,67
2022-07-23,1:53 am,60
2022-07-23,2:53 am,61
2022-07-23,3:53 am,58
2022-07-23,4:53 am,56
2022-07-23,5:53 am,50
2022-07-23,6:53 am,51
2022-07-23,7:53 am,57
2022-07-23,8:53 am,64
2022-07-23,9:53 am,70
2022-07-23,10:53 am,77
2022-07-23,11:53 am,80
2022-07-23,12:53 pm,81
2022-07-23,1:53 pm,82
2022-07-23,2:53 pm,86
2022-07-23,3:53 pm,90
2022-07-23,4:53 pm,91
2022-07-23,6:53 pm,89
2022-07-23,7:53 pm,87
2022-07-23,8:53 pm,84
2022-07-23,9:53 pm,75
2022-07-23,10:53 pm,61
2022-07-23,11:53 pm,67
2022-07-24,12:53 am,53
2022-07-24,1:53 am,58
2022-07-24,2:53 am,61
2022-07-24,3:53 am,53
2022-07-24,4:53 am,61
2022-07-24,5:53 am,54
2022-07-24,6:53 am,56
2022-07-24,7:53 am,54
2022-07-24,8:53 am,64
2022-07-24,9:53 am,72
2022-07-24,10:53 am,77
2022-07-24,11:53 am,80
2022-07-24,12:53 pm,84
2022-07-24,1:53 pm,87
2022-07-24,2:53 pm,90
2022-07-24,3:53 pm,90
2022-07-24,4:53 pm,92
2022-07-24,6:53 pm,89
2022-07-24,7:53 pm,86
2022-07-24,8:53 pm,76
2022-07-24,9:40 pm,70
2022-07-24,9:53 pm,73
2022-07-24,10:53 pm,64
2022-07-24,11:53 pm,61
2022-07-25,12:53 am,62
2022-07-25,1:53 am,56
2022-07-25,2:53 am,55
2022-07-25,3:53 am,52
2022-07-25,4:53 am,48
2022-07-25,5:53 am,47
2022-07-25,6:53 am,48
2022-07-25,7:53 am,55
2022-07-25,8:53 am,60
2022-07-25,9:53 am,68
2022-07-25,10:53 am,77
2022-07-25,11:53 am,78
2022-07-25,12:53 pm,80
2022-07-25,1:53 pm,82
2022-07-25,2:53 pm,85
2022-07-25,3:53 pm,87
2022-07-25,4:53 pm,86
2022-07-25,6:53 pm,86
2022-07-25,7:53 pm,87
2022-07-25,8:53 pm,76
2022-07-25,9:53 pm,69
2022-07-25,10:53 pm,63
2022-07-25,11:53 pm,62
2022-07-26,12:53 am,59
2022-07-26,1:53 am,55
2022-07-26,2:53 am,53
2022-07-26,3:53 am,51
2022-07-26,4:53 am,52
2022-07-26,5:53 am,50
2022-07-26,6:53 am,49
2022-07-26,7:53 am,55
2022-07-26,8:53 am,61
2022-07-26,9:53 am,69
2022-07-26,10:53 am,75
2022-07-26,11:53 am,82
2022-07-26,12:53 pm,85
2022-07-26,1:53 pm,87
2022-07-26,2:53 pm,89
2022-07-26,3:53 pm,89
2022-07-26,4:53 pm,90
2022-07-26,6:53 pm,90
2022-07-26,7:53 pm,91
2022-07-26,8:53 pm,81
2022-07-26,9:53 pm,69
2022-07-26,10:53 pm,67
2022-07-26,11:53 pm,61
2022-07-27,12:53 am,58
2022-07-27,1:53 am,59
2022-07-27,2:53 am,56
2022-07-27,3:53 am,54
2022-07-27,4:53 am,53
2022-07-27,5:53 am,52
2022-07-27,6:53 am,52
2022-07-27,7:53 am,58
2022-07-27,8:53 am,64
2022-07-27,9:53 am,70
2022-07-27,10:53 am,77
2022-07-27,11:53 am,81
2022-07-27,12:53 pm,83
2022-07-27,1:53 pm,87
2022-07-27,2:53 pm,91
2022-07-27,3:53 pm,88
2022-07-27,4:53 pm,91
2022-07-27,6:53 pm,93
2022-07-27,7:53 pm,85
2022-07-27,8:53 pm,75
2022-07-27,9:53 pm,71
2022-07-27,10:53 pm,64
2022-07-27,11:53 pm,68
2022-07-28,12:53 am,68
2022-07-28,1:53 am,62
2022-07-28,2:53 am,62
2022-07-28,3:53 am,59
2022-07-28,4:53 am,60
2022-07-28,5:53 am,55
2022-07-28,6:53 am,58
2022-07-28,7:53 am,62
2022-07-28,8:53 am,69
2022-07-28,9:53 am,76
2022-07-28,10:53 am,81
2022-07-28,11:53 am,84
2022-07-28,12:53 pm,86
2022-07-28,1:53 pm,88
2022-07-28,2:53 pm,91
2022-07-28,3:53 pm,93
2022-07-28,4:53 pm,92
2022-07-28,6:53 pm,92
2022-07-28,7:53 pm,82
2022-07-28,8:53 pm,76
2022-07-28,9:53 pm,80
2022-07-28,10:53 pm,78
2022-07-28,11:53 pm,70
